Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Total_Spend,Customer_Tenure,Total_Engagement,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
2711,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,38,31,1,11,4,31,4,1,1,411,At Risk Customers
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,35,943,1,25,22,943,4,4,3,443,Champions
10451,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,49,25,1,9,3,25,4,1,1,411,At Risk Customers
4198,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,49,25,1,9,3,25,4,1,1,411,At Risk Customers
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,1,0,67,1376,1,28,24,1376,4,4,4,444,Champions
944,1962,Graduation,Married,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,52,393,1,17,13,393,4,3,2,432,Potential Customers
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,24,263,2,16,8,263,4,2,2,422,Potential Customers
6184,1969,PhD,Married,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,45,1670,2,15,14,1670,4,3,4,434,Loyal Customers
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,38,877,2,27,21,877,4,4,3,443,Champions
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,41,502,2,21,15,502,4,3,3,433,Loyal Customers
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,53,1072,2,29,24,1072,4,4,4,444,Champions
1911,1987,Graduation,Together,67430.0,0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,27,1364,2,34,28,1364,4,4,4,444,Champions
10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,54,326,2,14,12,326,4,2,2,422,Potential Customers
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,37,70,0,8,5,70,4,1,2,412,At Risk Customers
3005,1992,Graduation,Single,83528.0,0,0,2014-01-05,7,530,117,678,134,44,147,1,4,10,8,1,1,0,22,1650,0,23,22,1650,4,4,4,444,Champions
8318,1979,Graduation,Together,90300.0,0,0,2014-03-01,7,594,134,786,33,134,57,0,5,6,8,1,0,0,35,1738,0,20,19,1738,4,4,4,444,Champions
2930,1978,Master,Single,68092.0,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,36,1281,1,23,18,1281,4,3,4,434,Loyal Customers
8216,1972,Master,Married,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,42,325,1,16,11,325,4,2,2,422,Potential Customers
1212,1973,Graduation,Married,52845.0,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,0,0,41,936,1,28,22,936,4,4,3,443,Champions
2541,1976,Graduation,Married,24027.0,1,0,2013-09-06,7,14,7,11,11,0,5,2,2,0,3,8,0,0,38,48,1,13,5,48,4,1,1,411,At Risk Customers
10659,1979,2n Cycle,Together,7500.0,1,0,2013-07-05,7,2,8,11,3,8,21,4,3,2,2,7,0,0,35,53,1,14,7,53,4,2,1,421,Potential Customers
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,1,0,59,252,2,19,11,252,4,2,2,422,Potential Customers
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,1,0,59,252,2,19,11,252,4,2,2,422,Potential Customers
7349,1973,Basic,Together,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,1,0,41,103,2,15,7,103,4,2,2,422,Potential Customers
7872,1975,PhD,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,39,557,2,27,22,557,4,4,3,443,Champions
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,42,24,0,10,3,24,4,1,1,411,At Risk Customers
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,62,233,0,17,10,233,4,2,2,422,Potential Customers
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,1,0,32,54,0,14,7,54,4,2,1,421,Potential Customers
8235,1956,Master,Together,69245.0,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,58,843,0,24,21,843,4,4,3,443,Champions
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,51,1958,1,21,18,1958,4,3,4,434,Loyal Customers
7284,1953,Graduation,Married,48686.0,1,2,2013-04-12,8,10,0,7,2,0,1,1,1,0,2,8,0,0,61,20,1,11,3,20,4,1,1,411,At Risk Customers
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,1,0,24,1627,1,23,21,1627,4,4,4,444,Champions
9930,1944,PhD,Single,82716.0,0,0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,70,1167,1,29,27,1167,4,4,4,444,Champions
10270,1981,2n Cycle,Married,35523.0,1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,33,66,1,13,6,66,4,1,1,411,At Risk Customers
760,1975,PhD,Divorced,60554.0,1,0,2013-09-08,8,588,7,76,110,15,15,2,8,4,9,6,0,0,39,811,1,27,21,811,4,4,3,443,Champions
5519,1956,Graduation,Together,64090.0,0,1,2013-07-08,8,316,58,161,76,51,135,1,6,9,4,5,1,0,58,797,1,24,19,797,4,4,3,443,Champions
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,49,530,1,19,16,530,4,3,3,433,Loyal Customers
3009,1962,PhD,Widow,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,1,0,52,1766,1,20,14,1766,4,3,4,434,Loyal Customers
6518,1951,PhD,Widow,67680.0,0,1,2013-11-06,8,546,0,48,0,6,6,1,7,3,8,5,0,0,63,606,1,23,18,606,4,3,3,433,Loyal Customers
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,33,470,1,18,15,470,4,3,3,433,Loyal Customers
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,61,1099,1,31,26,1099,4,4,4,444,Champions
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,63,1039,1,28,24,1039,4,4,3,443,Champions
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,62,407,1,19,14,407,4,3,3,433,Loyal Customers
9723,1960,Graduation,Married,67716.0,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,0,54,1016,1,29,24,1016,4,4,3,443,Champions
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,43,318,1,20,12,318,4,2,2,422,Potential Customers
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,43,318,1,20,12,318,4,2,2,422,Potential Customers
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,1,0,45,316,2,21,12,316,4,2,2,422,Potential Customers
10995,1988,2n Cycle,Married,15716.0,1,0,2012-12-11,8,16,5,30,8,7,26,3,3,0,4,8,0,1,26,92,2,15,7,92,4,2,2,422,Potential Customers
7373,1952,PhD,Divorced,46610.0,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,1,0,62,302,2,17,11,302,4,2,2,422,Potential Customers
5331,1977,Graduation,Married,74985.0,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,37,1869,2,18,16,1869,4,3,4,434,Loyal Customers
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,1,0,69,145,0,15,7,145,4,2,2,422,Potential Customers
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,69,277,0,28,27,277,4,4,2,442,Champions
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,27,311,0,15,12,311,4,2,2,422,Potential Customers
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,42,50,0,12,5,50,4,1,1,411,At Risk Customers
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,43,72,0,11,5,72,4,1,2,412,At Risk Customers
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,56,21,0,10,3,21,4,1,1,411,At Risk Customers
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,37,49,0,8,4,49,4,1,1,411,At Risk Customers
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,0,64,556,0,22,17,556,4,3,3,433,Loyal Customers
1515,1975,Master,Together,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,39,28,0,7,4,28,4,1,1,411,At Risk Customers
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,46,396,0,18,13,396,4,3,2,432,Potential Customers
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,66,1899,0,21,20,1899,4,4,4,444,Champions
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,44,235,1,14,10,235,4,2,2,422,Potential Customers
10232,1963,PhD,Divorced,48799.0,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,51,331,1,15,12,331,4,2,2,422,Potential Customers
5547,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,32,1919,1,22,19,1919,4,4,4,444,Champions
8362,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,32,1919,1,22,19,1919,4,4,4,444,Champions
3524,1971,Master,Single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,1,0,43,167,1,17,8,167,4,2,2,422,Potential Customers
10095,1975,PhD,Divorced,74165.0,0,0,2013-01-05,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,39,1293,1,21,19,1293,4,4,4,444,Champions
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,1,0,49,654,1,25,17,654,4,3,3,433,Loyal Customers
466,1944,Graduation,Married,65275.0,0,0,2013-03-04,9,388,14,218,91,14,21,1,4,3,13,2,0,0,70,746,1,22,20,746,4,4,3,443,Champions
11025,1961,Graduation,Married,36443.0,1,1,2013-03-02,9,65,0,46,4,3,20,4,3,1,3,8,0,0,53,138,1,15,7,138,4,2,2,422,Potential Customers
2387,1952,Master,Together,43776.0,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,1,0,62,275,1,19,11,275,4,2,2,422,Potential Customers
1618,1965,Graduation,Together,56046.0,0,0,2013-02-01,9,577,0,64,0,0,51,2,10,1,8,8,1,0,49,692,1,27,19,692,4,4,3,443,Champions
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,56,1115,2,23,19,1115,4,4,4,444,Champions
3277,1955,Graduation,Divorced,49431.0,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,59,365,2,21,13,365,4,3,2,432,Potential Customers
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,53,9,0,10,3,9,4,1,1,411,At Risk Customers
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,1,0,35,69,0,12,6,69,4,1,2,412,At Risk Customers
8036,1971,2n Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,43,63,0,11,7,63,4,2,1,421,Potential Customers
8159,1968,Graduation,Married,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,46,182,0,15,8,182,4,2,2,422,Potential Customers
7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,41,76,0,11,6,76,4,1,2,412,At Risk Customers
9597,1969,Graduation,Married,73448.0,0,0,2014-10-02,10,236,106,189,23,41,130,1,7,2,9,4,0,0,45,725,0,22,18,725,4,3,3,433,Loyal Customers
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,22,62,1,13,5,62,4,1,1,411,At Risk Customers
10150,1961,Graduation,Single,86429.0,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,1,0,53,1449,1,20,18,1449,4,3,4,434,Loyal Customers
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,31,63,1,12,4,63,4,1,1,411,At Risk Customers
11003,1980,2n Cycle,Together,25130.0,1,0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,0,34,50,1,12,5,50,4,1,1,411,At Risk Customers
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,62,463,1,19,14,463,4,3,3,433,Loyal Customers
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,38,22,1,11,4,22,4,1,1,411,At Risk Customers
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,38,22,1,11,4,22,4,1,1,411,At Risk Customers
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,66,183,1,15,9,183,4,2,2,422,Potential Customers
977,1957,Graduation,Together,47320.0,0,1,2013-01-08,10,200,19,111,50,15,19,6,5,1,8,6,0,0,57,414,1,20,14,414,4,3,3,433,Loyal Customers
2793,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,38,1034,1,28,23,1034,4,4,3,443,Champions
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,38,1034,1,28,23,1034,4,4,3,443,Champions
5074,1986,Master,Married,28072.0,1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,28,47,1,11,4,47,4,1,1,411,At Risk Customers
2632,1954,Graduation,Married,50501.0,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,60,500,1,19,13,500,4,3,3,433,Loyal Customers
6404,1969,Graduation,Together,58917.0,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,45,282,1,16,11,282,4,2,2,422,Potential Customers
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,1,0,65,1381,1,24,20,1381,4,4,4,444,Champions
2521,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,43,59,1,11,4,59,4,1,1,411,At Risk Customers
4301,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,43,59,1,11,4,59,4,1,1,411,At Risk Customers
7381,1968,Graduation,Divorced,75693.0,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,1,0,46,1442,2,25,21,1442,4,4,4,444,Champions
2407,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,32,1555,2,23,19,1555,4,4,4,444,Champions
9064,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,32,1555,2,23,19,1555,4,4,4,444,Champions
5067,1994,Graduation,Together,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,0,20,1378,0,25,20,1378,4,4,4,444,Champions
10281,1970,Graduation,Divorced,64713.0,1,0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,1,0,44,602,0,21,17,602,4,3,3,433,Loyal Customers
11191,1986,Graduation,Divorced,41411.0,0,0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,28,139,1,13,7,139,4,2,2,422,Potential Customers
1994,1983,Graduation,Married,51381.5,1,0,2013-11-15,11,5,5,6,0,2,1,1,1,0,2,7,0,0,31,19,1,10,3,19,4,1,1,411,At Risk Customers
2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,1,0,59,446,1,22,15,446,4,3,3,433,Loyal Customers
6720,1968,Master,Together,43795.0,0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,1,0,46,492,1,21,14,492,4,3,3,433,Loyal Customers
4557,1970,Graduation,Together,22070.0,1,0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,44,67,1,12,6,67,4,1,1,411,At Risk Customers
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,65,22,1,9,3,22,4,1,1,411,At Risk Customers
4186,1950,Graduation,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,64,76,1,11,6,76,4,1,2,412,At Risk Customers
1419,1950,Graduation,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,64,76,1,11,6,76,4,1,2,412,At Risk Customers
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,1,0,38,515,1,23,16,515,4,3,3,433,Loyal Customers
1048,1972,Master,Married,35641.0,1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,1,0,42,178,1,15,8,178,4,2,2,422,Potential Customers
9262,1984,2n Cycle,Together,32414.0,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,0,0,30,52,1,11,4,52,4,1,1,411,At Risk Customers
3427,1955,PhD,Married,59821.0,0,1,2013-12-04,11,629,0,70,0,0,35,6,11,2,7,8,0,0,59,734,1,28,20,734,4,4,3,443,Champions
5892,1980,Graduation,Married,34968.0,1,0,2013-10-04,11,158,6,45,8,2,2,7,3,2,5,7,0,0,34,221,1,17,10,221,4,2,2,422,Potential Customers
8911,1967,PhD,Married,56320.0,0,1,2013-08-04,11,201,53,172,116,77,83,3,5,4,9,4,0,0,47,702,1,22,18,702,4,3,3,433,Loyal Customers
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,0,45,1161,1,25,17,1161,4,3,4,434,Loyal Customers
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,58,241,1,14,10,241,4,2,2,422,Potential Customers
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,51,601,1,22,16,601,4,3,3,433,Loyal Customers
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,55,215,1,16,9,215,4,2,2,422,Potential Customers
1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,39,112,1,12,6,112,4,1,2,412,At Risk Customers
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,39,112,1,12,6,112,4,1,2,412,At Risk Customers
7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,64,269,1,19,11,269,4,2,2,422,Potential Customers
10490,1969,PhD,Married,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,45,417,2,19,12,417,4,2,3,423,Potential Customers
3403,1958,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,56,2092,2,25,19,2092,4,4,4,444,Champions
2715,1966,Master,Divorced,29435.0,1,1,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,1,0,48,180,2,16,7,180,4,2,2,422,Potential Customers
4828,1954,Graduation,Divorced,79865.0,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,60,792,0,21,20,792,4,4,3,443,Champions
92,1988,Graduation,Alone,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,26,89,0,13,7,89,4,2,2,422,Potential Customers
3312,1988,Graduation,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,26,89,0,13,7,89,4,2,2,422,Potential Customers
11176,1970,PhD,Together,65968.0,0,1,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,0,44,495,0,19,16,495,4,3,3,433,Loyal Customers
1446,1956,Master,Single,86424.0,0,0,2014-05-04,12,387,68,569,89,45,68,1,6,9,12,1,0,0,58,1226,0,28,27,1226,4,4,4,444,Champions
9699,1966,Graduation,Divorced,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,48,733,1,25,20,733,4,4,3,443,Champions
9790,1957,Graduation,Single,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,1,0,57,1334,1,22,18,1334,4,3,4,434,Loyal Customers
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,0,0,42,1065,1,33,29,1065,4,4,4,444,Champions
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,1,0,21,1258,1,18,16,1258,4,3,4,434,Loyal Customers
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,1,0,39,69,1,13,6,69,4,1,2,412,At Risk Customers
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,44,1052,1,25,24,1052,4,4,4,444,Champions
4808,1956,Graduation,Married,15759.0,0,0,2013-05-09,12,1,2,5,6,0,3,1,1,0,2,7,0,0,58,17,1,10,3,17,4,1,1,411,At Risk Customers
10401,1976,2n Cycle,Together,26326.0,0,0,2013-04-09,12,1,0,5,0,3,9,1,0,0,3,3,0,1,38,18,1,6,3,18,4,1,1,411,At Risk Customers
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,38,800,1,27,21,800,4,4,3,443,Champions
9303,1976,Graduation,Married,5305.0,0,1,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13,0,0,38,32,1,14,1,32,4,1,1,411,At Risk Customers
6853,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,32,1438,1,21,20,1438,4,4,4,444,Champions
7366,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,32,1438,1,21,20,1438,4,4,4,444,Champions
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,43,795,1,28,24,795,4,4,3,443,Champions
7573,1978,PhD,Single,31626.0,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,36,86,1,12,5,86,4,1,2,412,At Risk Customers
1379,1992,Master,Together,42670.0,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,22,241,1,14,10,241,4,2,2,422,Potential Customers
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,1,0,41,1587,1,23,20,1587,4,4,4,444,Champions
3547,1969,Master,Together,41021.0,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,1,0,45,64,2,11,5,64,4,1,1,411,At Risk Customers
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,1,0,58,1401,2,18,15,1401,4,3,4,434,Loyal Customers
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,1,0,34,1754,2,17,15,1754,4,3,4,434,Loyal Customers
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,62,63,0,10,5,63,4,1,1,411,At Risk Customers
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,31,129,0,13,7,129,4,2,2,422,Potential Customers
9727,1957,Graduation,Married,23539.0,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,57,81,0,12,6,81,4,1,2,412,At Risk Customers
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,1,0,47,80,0,11,6,80,4,1,2,412,At Risk Customers
10681,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,44,889,0,25,21,889,4,4,3,443,Champions
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,44,889,0,25,21,889,4,4,3,443,Champions
3050,1966,Graduation,Married,54198.0,1,1,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,48,235,1,14,10,235,4,2,2,422,Potential Customers
8164,1978,PhD,Married,82170.0,0,0,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,36,1908,1,20,18,1908,4,3,4,434,Loyal Customers
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,50,463,1,19,15,463,4,3,3,433,Loyal Customers
7600,1992,Basic,Single,15253.0,1,0,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7,0,0,22,29,1,11,4,29,4,1,1,411,At Risk Customers
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,26,1427,1,23,20,1427,4,4,4,444,Champions
7002,1955,Graduation,Single,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,59,398,1,16,13,398,4,3,3,433,Loyal Customers
